Date,APR_BUFR_NAV,APR_ECR_Score_w111_t1_5_NAV,APR_ParProx_w1p5_lin_score1p5_NAV,APR_ParProx_w1p5_sqrt_score1p5_NAV,APR_ParProx_w2_lin_score1p5_NAV,APR_ParProx_w2_sqrt_score1p5_NAV,APR_SPY_NAV,AUG_BUFR_NAV,AUG_ECR_Score_w111_t1_5_NAV,AUG_ParProx_w1p5_lin_score1p5_NAV,AUG_ParProx_w1p5_sqrt_score1p5_NAV,AUG_ParProx_w2_lin_score1p5_NAV,AUG_ParProx_w2_sqrt_score1p5_NAV,AUG_SPY_NAV,DEC_BUFR_NAV,DEC_ECR_Score_w111_t1_5_NAV,DEC_ParProx_w1p5_lin_score1p5_NAV,DEC_ParProx_w1p5_sqrt_score1p5_NAV,DEC_ParProx_w2_lin_score1p5_NAV,DEC_ParProx_w2_sqrt_score1p5_NAV,DEC_SPY_NAV,FEB_BUFR_NAV,FEB_ECR_Score_w111_t1_5_NAV,FEB_ParProx_w1p5_lin_score1p5_NAV,FEB_ParProx_w1p5_sqrt_score1p5_NAV,FEB_ParProx_w2_lin_score1p5_NAV,FEB_ParProx_w2_sqrt_score1p5_NAV,FEB_SPY_NAV,JAN_BUFR_NAV,JAN_ECR_Score_w111_t1_5_NAV,JAN_ParProx_w1p5_lin_score1p5_NAV,JAN_ParProx_w1p5_sqrt_score1p5_NAV,JAN_ParProx_w2_lin_score1p5_NAV,JAN_ParProx_w2_sqrt_score1p5_NAV,JAN_SPY_NAV,JUL_BUFR_NAV,JUL_ECR_Score_w111_t1_5_NAV,JUL_ParProx_w1p5_lin_score1p5_NAV,JUL_ParProx_w1p5_sqrt_score1p5_NAV,JUL_ParProx_w2_lin_score1p5_NAV,JUL_ParProx_w2_sqrt_score1p5_NAV,JUL_SPY_NAV,JUN_BUFR_NAV,JUN_ECR_Score_w111_t1_5_NAV,JUN_ParProx_w1p5_lin_score1p5_NAV,JUN_ParProx_w1p5_sqrt_score1p5_NAV,JUN_ParProx_w2_lin_score1p5_NAV,JUN_ParProx_w2_sqrt_score1p5_NAV,JUN_SPY_NAV,MAR_BUFR_NAV,MAR_ECR_Score_w111_t1_5_NAV,MAR_ParProx_w1p5_lin_score1p5_NAV,MAR_ParProx_w1p5_sqrt_score1p5_NAV,MAR_ParProx_w2_lin_score1p5_NAV,MAR_ParProx_w2_sqrt_score1p5_NAV,MAR_SPY_NAV,MAY_BUFR_NAV,MAY_ECR_Score_w111_t1_5_NAV,MAY_ParProx_w1p5_lin_score1p5_NAV,MAY_ParProx_w1p5_sqrt_score1p5_NAV,MAY_ParProx_w2_lin_score1p5_NAV,MAY_ParProx_w2_sqrt_score1p5_NAV,MAY_SPY_NAV,NOV_BUFR_NAV,NOV_ECR_Score_w111_t1_5_NAV,NOV_ParProx_w1p5_lin_score1p5_NAV,NOV_ParProx_w1p5_sqrt_score1p5_NAV,NOV_ParProx_w2_lin_score1p5_NAV,NOV_ParProx_w2_sqrt_score1p5_NAV,NOV_SPY_NAV,OCT_BUFR_NAV,OCT_ECR_Score_w111_t1_5_NAV,OCT_ParProx_w1p5_lin_score1p5_NAV,OCT_ParProx_w1p5_sqrt_score1p5_NAV,OCT_ParProx_w2_lin_score1p5_NAV,OCT_ParProx_w2_sqrt_score1p5_NAV,OCT_SPY_NAV,SEP_BUFR_NAV,SEP_ECR_Score_w111_t1_5_NAV,SEP_ParProx_w1p5_lin_score1p5_NAV,SEP_ParProx_w1p5_sqrt_score1p5_NAV,SEP_ParProx_w2_lin_score1p5_NAV,SEP_ParProx_w2_sqrt_score1p5_NAV,SEP_SPY_NAV,APR_BUFR_Return,APR_ECR_Score_w111_t1_5_Return,APR_ParProx_w1p5_lin_score1p5_Return,APR_ParProx_w1p5_sqrt_score1p5_Return,APR_ParProx_w2_lin_score1p5_Return,APR_ParProx_w2_sqrt_score1p5_Return,APR_SPY_Return,AUG_BUFR_Return,AUG_ECR_Score_w111_t1_5_Return,AUG_ParProx_w1p5_lin_score1p5_Return,AUG_ParProx_w1p5_sqrt_score1p5_Return,AUG_ParProx_w2_lin_score1p5_Return,AUG_ParProx_w2_sqrt_score1p5_Return,AUG_SPY_Return,DEC_BUFR_Return,DEC_ECR_Score_w111_t1_5_Return,DEC_ParProx_w1p5_lin_score1p5_Return,DEC_ParProx_w1p5_sqrt_score1p5_Return,DEC_ParProx_w2_lin_score1p5_Return,DEC_ParProx_w2_sqrt_score1p5_Return,DEC_SPY_Return,FEB_BUFR_Return,FEB_ECR_Score_w111_t1_5_Return,FEB_ParProx_w1p5_lin_score1p5_Return,FEB_ParProx_w1p5_sqrt_score1p5_Return,FEB_ParProx_w2_lin_score1p5_Return,FEB_ParProx_w2_sqrt_score1p5_Return,FEB_SPY_Return,JAN_BUFR_Return,JAN_ECR_Score_w111_t1_5_Return,JAN_ParProx_w1p5_lin_score1p5_Return,JAN_ParProx_w1p5_sqrt_score1p5_Return,JAN_ParProx_w2_lin_score1p5_Return,JAN_ParProx_w2_sqrt_score1p5_Return,JAN_SPY_Return,JUL_BUFR_Return,JUL_ECR_Score_w111_t1_5_Return,JUL_ParProx_w1p5_lin_score1p5_Return,JUL_ParProx_w1p5_sqrt_score1p5_Return,JUL_ParProx_w2_lin_score1p5_Return,JUL_ParProx_w2_sqrt_score1p5_Return,JUL_SPY_Return,JUN_BUFR_Return,JUN_ECR_Score_w111_t1_5_Return,JUN_ParProx_w1p5_lin_score1p5_Return,JUN_ParProx_w1p5_sqrt_score1p5_Return,JUN_ParProx_w2_lin_score1p5_Return,JUN_ParProx_w2_sqrt_score1p5_Return,JUN_SPY_Return,MAR_BUFR_Return,MAR_ECR_Score_w111_t1_5_Return,MAR_ParProx_w1p5_lin_score1p5_Return,MAR_ParProx_w1p5_sqrt_score1p5_Return,MAR_ParProx_w2_lin_score1p5_Return,MAR_ParProx_w2_sqrt_score1p5_Return,MAR_SPY_Return,MAY_BUFR_Return,MAY_ECR_Score_w111_t1_5_Return,MAY_ParProx_w1p5_lin_score1p5_Return,MAY_ParProx_w1p5_sqrt_score1p5_Return,MAY_ParProx_w2_lin_score1p5_Return,MAY_ParProx_w2_sqrt_score1p5_Return,MAY_SPY_Return,NOV_BUFR_Return,NOV_ECR_Score_w111_t1_5_Return,NOV_ParProx_w1p5_lin_score1p5_Return,NOV_ParProx_w1p5_sqrt_score1p5_Return,NOV_ParProx_w2_lin_score1p5_Return,NOV_ParProx_w2_sqrt_score1p5_Return,NOV_SPY_Return,OCT_BUFR_Return,OCT_ECR_Score_w111_t1_5_Return,OCT_ParProx_w1p5_lin_score1p5_Return,OCT_ParProx_w1p5_sqrt_score1p5_Return,OCT_ParProx_w2_lin_score1p5_Return,OCT_ParProx_w2_sqrt_score1p5_Return,OCT_SPY_Return,SEP_BUFR_Return,SEP_ECR_Score_w111_t1_5_Return,SEP_ParProx_w1p5_lin_score1p5_Return,SEP_ParProx_w1p5_sqrt_score1p5_Return,SEP_ParProx_w2_lin_score1p5_Return,SEP_ParProx_w2_sqrt_score1p5_Return,SEP_SPY_Return
2021-07-22,101.69116344961925,103.36218375499338,103.36218375499338,103.36218375499338,103.36218375499338,103.36218375499338,104.36178881273067,,,,,,,,,,,,,,,105.22217132386625,108.26950632879498,108.29965095554152,108.29965095554152,108.29965095554152,108.29965095554152,111.64782196241315,,,,,,,,100.26189436927106,100.5371065550101,100.5371065550101,100.5371065550101,100.5371065550101,100.5371065550101,100.95516298047944,101.63716814159291,102.40177011105472,102.40177011105472,102.40177011105472,102.40177011105472,102.40177011105472,104.95035187506024,104.50409463148316,107.75275333199662,108.094356483121,108.094356483121,108.094356483121,108.094356483121,111.80548423539076,101.90591116395449,103.12236048531756,103.12236048531756,103.12236048531756,103.12236048531756,103.12236048531756,104.94529329541619,,,,,,,,,,,,,,,,,,,,,,8.707767328441918e-05,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.002094120354389606,,,,,,,,,,,,,,,8.707767328441918e-05,0.0011902998787760577,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.002094120354389384,,,,,,,,8.707767328464122e-05,0.001092644775432916,0.001092644775432916,0.001092644775432916,0.001092644775432916,0.001092644775432916,0.002094120354389606,8.707767328441918e-05,0.0013754058687658333,0.0013754058687658333,0.0013754058687658333,0.0013754058687658333,0.0013754058687658333,0.002094120354389384,8.707767328441918e-05,0.0013754058687658333,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.003085173399667296,0.002094120354389606,8.707767328441918e-05,0.0011902998787760577,0.0011902998787760577,0.0011902998787760577,0.0011902998787760577,0.0011902998787760577,0.002094120354389384,,,,,,,,,,,,,,,,,,,,,
2021-07-23,102.35523286700902,103.76165113182427,103.76165113182427,103.76165113182427,103.76165113182427,103.76165113182427,105.43545990509516,,,,,,,,,,,,,,,105.90929912963813,108.85230524821404,108.71820033121512,108.71820033121512,108.71820033121512,108.71820033121512,112.79645155500859,,,,,,,,100.9166302924487,101.14062951198379,101.14062951198379,101.14062951198379,101.14062951198379,101.14062951198379,101.9937868039134,102.3008849557522,102.94125937200516,102.94125937200516,102.94125937200516,102.94125937200516,102.94125937200516,106.03007808734213,105.18653321201093,108.32043349218729,108.5121124502055,108.5121124502055,108.5121124502055,108.5121124502055,112.95573585293211,102.57138293907828,103.67745307137103,103.67745307137103,103.67745307137103,103.67745307137103,103.67745307137103,106.02496746517569,,,,,,,,,,,,,,,,,,,,,,0.006530256856769778,0.0038647342995168366,0.0038647342995168366,0.0038647342995168366,0.0038647342995168366,0.0038647342995168366,0.010287971340651403,,,,,,,,,,,,,,,0.006530256856769778,0.005382853761697337,0.0038647342995168366,0.0038647342995168366,0.0038647342995168366,0.0038647342995168366,0.01028797134065118,,,,,,,,0.006530256856769556,0.0060029871323525885,0.0060029871323525885,0.0060029871323525885,0.0060029871323525885,0.0060029871323525885,0.01028797134065118,0.006530256856769556,0.0052683587438515644,0.0052683587438515644,0.0052683587438515644,0.0052683587438515644,0.0052683587438515644,0.010287971340651403,0.00653025685677,0.005268358743851342,0.0038647342995166145,0.0038647342995166145,0.0038647342995166145,0.0038647342995166145,0.010287971340651403,0.006530256856769778,0.005382853761697115,0.005382853761697115,0.005382853761697115,0.005382853761697115,0.005382853761697115,0.010287971340651403,,,,,,,,,,,,,,,,,,,,,
2021-07-26,101.95679121657517,103.79527296937418,103.79527296937418,103.79527296937418,103.79527296937418,103.79527296937418,105.69429132914729,,,,,,,,,,,,,,,105.49702244617501,108.93772310510596,108.75342823700096,108.75342823700096,108.75342823700096,108.75342823700096,113.073353331795,,,,,,,,100.52378873854212,101.19838290499565,101.19838290499565,101.19838290499565,101.19838290499565,101.19838290499565,102.24416933277693,101.90265486725663,102.87079316759677,102.87079316759677,102.87079316759677,102.87079316759677,102.87079316759677,106.29036922780296,104.77707006369428,108.24628509090847,108.54727357743512,108.54727357743512,108.54727357743512,108.54727357743512,113.2330286535894,102.17209987400399,103.75881015268573,103.75881015268573,103.75881015268573,103.75881015268573,103.75881015268573,106.28524605967127,,,,,,,,,,,,,,,,,,,,,,-0.0038927335640137617,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.002454880210937649,,,,,,,,,,,,,,,-0.0038927335640137617,0.0007847133480283208,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.002454880210938093,,,,,,,,-0.0038927335640137617,0.0005710206995006573,0.0005710206995006573,0.0005710206995006573,0.0005710206995006573,0.0005710206995006573,0.002454880210937871,-0.0038927335640137617,-0.0006845282915545203,-0.0006845282915545203,-0.0006845282915545203,-0.0006845282915545203,-0.0006845282915545203,0.002454880210937871,-0.0038927335640137617,-0.0006845282915541873,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.000324029515559765,0.002454880210937871,-0.0038927335640139837,0.0007847133480283208,0.0007847133480283208,0.0007847133480283208,0.0007847133480283208,0.0007847133480283208,0.002454880210937649,,,,,,,,,,,,,,,,,,,,,
2021-07-27,101.95679121657517,103.42876165113184,103.42876165113184,103.42876165113184,103.42876165113184,103.42876165113184,105.21257728993913,,,,,,,,,,,,,,,105.49702244617501,108.59308577972942,108.36940918482043,108.36940918482043,108.36940918482043,108.36940918482043,112.5580083583314,,,,,,,,100.52378873854212,100.95293098469533,100.95293098469533,100.95293098469533,100.95293098469533,100.95293098469533,101.7781796262809,101.90265486725663,102.69096341394663,102.69096341394663,102.69096341394663,102.69096341394663,102.69096341394663,105.80593849416755,104.77707006369428,108.05705837084491,108.16398247763507,108.16398247763507,108.16398247763507,108.16398247763507,112.716955941255,102.17209987400399,103.43055692877014,103.43055692877014,103.43055692877014,103.43055692877014,103.43055692877014,105.80083867547114,,,,,,,,,,,,,,,,,,,,,,0.0,-0.003531098360813445,-0.003531098360813445,-0.003531098360813445,-0.003531098360813445,-0.003531098360813445,-0.0045576164346287085,,,,,,,,,,,,,,,0.0,-0.00316361785020991,-0.003531098360813556,-0.003531098360813556,-0.003531098360813556,-0.003531098360813556,-0.0045576164346289305,,,,,,,,0.0,-0.0024254529890141985,-0.0024254529890141985,-0.0024254529890141985,-0.0024254529890141985,-0.0024254529890141985,-0.0045576164346288195,0.0,-0.0017481128327372364,-0.0017481128327372364,-0.0017481128327372364,-0.0017481128327372364,-0.0017481128327372364,-0.0045576164346289305,0.0,-0.0017481128327373474,-0.003531098360813445,-0.003531098360813445,-0.003531098360813445,-0.003531098360813445,-0.0045576164346289305,0.0,-0.00316361785020991,-0.00316361785020991,-0.00316361785020991,-0.00316361785020991,-0.00316361785020991,-0.0045576164346288195,,,,,,,,,,,,,,,,,,,,,
2021-07-28,102.08960510005312,103.49533954727033,103.49533954727033,103.49533954727033,103.49533954727033,103.49533954727033,105.16943871926377,,,,,,,,,,,,,,,105.63444800732937,108.68532520158149,108.43916741409939,108.43916741409939,108.43916741409939,108.43916741409939,112.51185806220035,,,,,,,,100.65473592317764,100.98180768120125,100.98180768120125,100.98180768120125,100.98180768120125,100.98180768120125,101.73644920480365,102.03539823008849,102.82625852641073,102.82625852641073,102.82625852641073,102.82625852641073,102.82625852641073,105.76255663742407,104.9135577797998,108.19942330130029,108.23360847214917,108.23360847214917,108.23360847214917,108.23360847214917,112.67074047447878,102.30519422902876,103.5184112769954,103.5184112769954,103.5184112769954,103.5184112769954,103.5184112769954,105.75745890972188,,,,,,,,,,,,,,,,,,,,,,0.0013026487190621605,0.0006437077566785465,0.0006437077566785465,0.0006437077566785465,0.0006437077566785465,0.0006437077566785465,-0.00041001343932944856,,,,,,,,,,,,,,,0.0013026487190619385,0.0008494041880269254,0.0006437077566787686,0.0006437077566787686,0.0006437077566787686,0.0006437077566787686,-0.00041001343932933754,,,,,,,,0.0013026487190619385,0.00028604118993125205,0.00028604118993125205,0.00028604118993125205,0.00028604118993125205,0.00028604118993125205,-0.00041001343932933754,0.0013026487190621605,0.0013174977424130763,0.0013174977424130763,0.0013174977424130763,0.0013174977424130763,0.0013174977424130763,-0.0004100134393295596,0.0013026487190617164,0.0013174977424128542,0.0006437077566785465,0.0006437077566785465,0.0006437077566785465,0.0006437077566785465,-0.00041001343932944856,0.0013026487190621605,0.0008494041880269254,0.0008494041880269254,0.0008494041880269254,0.0008494041880269254,0.0008494041880269254,-0.00041001343932944856,,,,,,,,,,,,,,,,,,,,,
2021-07-29,102.04533380556046,103.89447403462056,103.89447403462056,103.89447403462056,103.89447403462056,103.89447403462056,105.60561760053685,,,,,,,,,,,,,,,105.58863948694459,108.9421719518191,108.8573679986266,108.8573679986266,108.8573679986266,108.8573679986266,112.97848883419223,,,,,,,,100.61108686163247,101.16026566560778,101.16026566560778,101.16026566560778,101.16026566560778,101.16026566560778,102.15839013307368,101.99115044247786,103.00749760414905,103.00749760414905,103.00749760414905,103.00749760414905,103.00749760414905,106.2011954111636,104.86806187443129,108.39013298938941,108.65101630926112,108.65101630926112,108.65101630926112,108.65101630926112,113.13803019410496,102.2608294440205,103.76304750067087,103.76304750067087,103.76304750067087,103.76304750067087,103.76304750067087,106.19607654118668,,,,,,,,,,,,,,,,,,,,,,-0.00043365134431927466,0.0038565455130268322,0.0038565455130268322,0.0038565455130268322,0.0038565455130268322,0.0038565455130268322,0.004147391928537303,,,,,,,,,,,,,,,-0.0004336513443190526,0.002363214626825094,0.0038565455130268322,0.0038565455130268322,0.0038565455130268322,0.0038565455130268322,0.004147391928537081,,,,,,,,-0.0004336513443190526,0.0017672290534738178,0.0017672290534738178,0.0017672290534738178,0.0017672290534738178,0.0017672290534738178,0.004147391928537081,-0.00043365134431927466,0.0017625758277666215,0.0017625758277666215,0.0017625758277666215,0.0017625758277666215,0.0017625758277666215,0.004147391928537303,-0.00043365134431916363,0.0017625758277663994,0.00385654551302661,0.00385654551302661,0.00385654551302661,0.00385654551302661,0.004147391928537303,-0.00043365134431916363,0.002363214626824872,0.002363214626824872,0.002363214626824872,0.002363214626824872,0.002363214626824872,0.004147391928537525,,,,,,,,,,,,,,,,,,,,,
2021-07-30,102.20825216929343,103.6284953395473,103.6284953395473,103.6284953395473,103.6284953395473,103.6284953395473,105.09274792695203,,,,,,,,,,,,,,,105.75721484196062,108.6310492716814,108.57868387265725,108.57868387265725,108.57868387265725,108.57868387265725,112.42981309130067,,,,,,,,100.77171540811874,100.86918856482814,100.86918856482814,100.86918856482814,100.86918856482814,100.86918856482814,101.66226178884408,102.15398230088495,102.73972602739727,102.73972602739727,102.73972602739727,102.73972602739727,102.73972602739727,105.68543333654681,105.03548680618744,108.1083690645299,108.37286046117734,108.37286046117734,108.37286046117734,108.37286046117734,112.5885796446544,102.42409185285088,103.46671563157668,103.46671563157668,103.46671563157668,103.46671563157668,103.46671563157668,105.68033932616763,,,,,,,,,,,,,,,,,,,,,,0.0015965292841650935,-0.002560085101202092,-0.002560085101202092,-0.002560085101202092,-0.002560085101202092,-0.002560085101202092,-0.004856462044706689,,,,,,,,,,,,,,,0.0015965292841648715,-0.002855851637282414,-0.002560085101201981,-0.002560085101201981,-0.002560085101201981,-0.002560085101201981,-0.004856462044706578,,,,,,,,0.0015965292841650935,-0.0028773856895731864,-0.0028773856895731864,-0.0028773856895731864,-0.0028773856895731864,-0.0028773856895731864,-0.004856462044706578,0.0015965292841648715,-0.0025995348200847923,-0.0025995348200847923,-0.0025995348200847923,-0.0025995348200847923,-0.0025995348200847923,-0.004856462044706578,0.0015965292841648715,-0.0025995348200845703,-0.00256008510120187,-0.00256008510120187,-0.00256008510120187,-0.00256008510120187,-0.004856462044706689,0.0015965292841648715,-0.002855851637282303,-0.002855851637282303,-0.002855851637282303,-0.002855851637282303,-0.002855851637282303,-0.004856462044706911,,,,,,,,,,,,,,,,,,,,,
2021-08-02,102.04533380556046,103.49567243675104,103.49567243675104,103.49567243675104,103.49567243675104,103.49567243675104,104.87226189905574,,,,,,,,,,,,,,,105.58863948694459,108.48423733014836,108.4395162052458,108.4395162052458,108.4395162052458,108.4395162052458,112.1939337999641,,,,,,,,100.61108686163247,100.75079410915386,100.75079410915386,100.75079410915386,100.75079410915386,100.75079410915386,101.44897296796032,101.99115044247786,102.64107334122554,102.64107334122554,102.64107334122554,102.64107334122554,102.64107334122554,105.46370384652461,104.86806187443129,108.00456130273952,108.23395660212174,108.23395660212174,108.23395660212174,108.23395660212174,112.35236725890931,102.2608294440205,103.32688314806701,103.32688314806701,103.32688314806701,103.32688314806701,103.32688314806701,105.45862052344917,,,,,,,,,,,,,,,,,,,,,,-0.0015939844413259685,-0.0012817218117571194,-0.0012817218117571194,-0.0012817218117571194,-0.0012817218117571194,-0.0012817218117571194,-0.002098013728307313,,,,,,,,,,,,,,,-0.0015939844413257465,-0.0013514731056852858,-0.0012817218117570084,-0.0012817218117570084,-0.0012817218117570084,-0.0012817218117570084,-0.002098013728307313,,,,,,,,-0.0015939844413259685,-0.0011737425209700225,-0.0011737425209700225,-0.0011737425209700225,-0.0011737425209700225,-0.0011737425209700225,-0.002098013728307313,-0.0015939844413258575,-0.0009602194787381446,-0.0009602194787381446,-0.0009602194787381446,-0.0009602194787381446,-0.0009602194787381446,-0.002098013728307424,-0.0015939844413258575,-0.0009602194787381446,-0.0012817218117571194,-0.0012817218117571194,-0.0012817218117571194,-0.0012817218117571194,-0.002098013728307202,-0.0015939844413258575,-0.0013514731056852858,-0.0013514731056852858,-0.0013514731056852858,-0.0013514731056852858,-0.0013514731056852858,-0.002098013728307091,,,,,,,,,,,,,,,,,,,,,
2021-08-03,102.48804675048697,103.79494007989352,103.79494007989352,103.79494007989352,103.79494007989352,103.79494007989352,105.72544696352392,,,,,,,,,,,,,,,106.04672469079249,109.00386262624107,108.75307944585457,108.75307944585457,108.75307944585457,108.75307944585457,113.10668410122298,,,,,,,,101.04757747708423,101.22725960150154,101.22725960150154,101.22725960150154,101.22725960150154,101.22725960150154,102.27430797051049,102.43362831858407,103.08585602345116,103.08585602345116,103.08585602345116,103.08585602345116,103.08585602345116,106.32170056878434,105.32302092811645,108.47258601161147,108.54692544746256,108.54692544746256,108.54692544746256,108.54692544746256,113.26640649070553,102.70447729410301,103.82180539273149,103.82180539273149,103.82180539273149,103.82180539273149,103.82180539273149,106.3165758904902,,,,,,,,,,,,,,,,,,,,,,0.00433839479392617,0.0028915957169646234,0.0028915957169646234,0.0028915957169646234,0.0028915957169646234,0.0028915957169646234,0.008135469274891838,,,,,,,,,,,,,,,0.00433839479392617,0.004789869098782873,0.0028915957169644013,0.0028915957169644013,0.0028915957169644013,0.0028915957169644013,0.00813546927489206,,,,,,,,0.00433839479392617,0.00472914875322461,0.00472914875322461,0.00472914875322461,0.00472914875322461,0.00472914875322461,0.008135469274891838,0.004338394793926392,0.004333379102018586,0.004333379102018586,0.004333379102018586,0.004333379102018586,0.004333379102018586,0.00813546927489206,0.00433839479392617,0.004333379102018364,0.0028915957169646234,0.0028915957169646234,0.0028915957169646234,0.0028915957169646234,0.008135469274891838,0.00433839479392617,0.004789869098782873,0.004789869098782873,0.004789869098782873,0.004789869098782873,0.004789869098782873,0.00813546927489206,,,,,,,,,,,,,,,,,,,,,
2021-08-04,102.33309721976269,103.79494007989352,103.79494007989352,103.79494007989352,103.79494007989352,103.79494007989352,105.20538752815992,,,,,,,,,,,,,,,105.88639486944571,108.8146383460429,108.75307944585457,108.75307944585457,108.75307944585457,108.75307944585457,112.55031664230958,,,,,,,,100.89480576167611,101.06843777071899,101.06843777071899,101.06843777071899,101.06843777071899,101.06843777071899,101.7712245560347,102.27876106194688,102.95168837025761,102.95168837025761,102.95168837025761,102.95168837025761,102.95168837025761,105.7987081847103,105.16378525932666,108.33140745557657,108.54692544746256,108.54692544746256,108.54692544746256,108.54692544746256,112.70925336345896,102.54920054657413,103.64157685843016,103.64157685843016,103.64157685843016,103.64157685843016,103.64157685843016,105.79360871451296,,,,,,,,,,,,,,,,,,,,,,-0.0015118790496760903,0.0,0.0,0.0,0.0,0.0,-0.004918961804374566,,,,,,,,,,,,,,,-0.0015118790496760903,-0.001735941054189949,0.0,0.0,0.0,0.0,-0.0049189618043747885,,,,,,,,-0.0015118790496760903,-0.0015689630580516534,-0.0015689630580516534,-0.0015689630580516534,-0.0015689630580516534,-0.0015689630580516534,-0.0049189618043746774,-0.0015118790496762013,-0.0013015136932366111,-0.0013015136932366111,-0.0013015136932366111,-0.0013015136932366111,-0.0013015136932366111,-0.0049189618043748995,-0.0015118790496758683,-0.0013015136932366111,0.0,0.0,0.0,0.0,-0.0049189618043748995,-0.0015118790496760903,-0.0017359410541897269,-0.0017359410541897269,-0.0017359410541897269,-0.0017359410541897269,-0.0017359410541897269,-0.0049189618043748995,,,,,,,,,,,,,,,,,,,,,
2021-08-05,102.57658933947229,104.19440745672442,104.19440745672442,104.19440745672442,104.19440745672442,104.19440745672442,105.87163878636821,,,,,,,,,,,,,,,106.1383417315621,109.11122812691774,109.17162882152817,109.17162882152817,109.17162882152817,109.17162882152817,113.26308232700049,,,,,,,,101.1348756001746,101.35720473577818,101.35720473577818,101.35720473577818,101.35720473577818,101.35720473577818,102.41572773218344,102.5221238938053,103.1757709002762,103.1757709002762,103.1757709002762,103.1757709002762,103.1757709002762,106.46871686108166,105.41401273885351,108.56719937164326,108.96468141454709,108.96468141454709,108.96468141454709,108.96468141454709,113.42302557255827,102.79320686411954,103.92406672410624,103.92406672410624,103.92406672410624,103.92406672410624,103.92406672410624,106.46358509664047,,,,,,,,,,,,,,,,,,,,,,0.0023794073112699543,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.006332862544990547,,,,,,,,,,,,,,,0.0023794073112699543,0.0027256422976074113,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.006332862544990547,,,,,,,,0.0023794073112699543,0.0028571428571428914,0.0028571428571428914,0.0028571428571428914,0.0028571428571428914,0.0028571428571428914,0.006332862544990547,0.0023794073112699543,0.0021765794574704067,0.0021765794574704067,0.0021765794574704067,0.0021765794574704067,0.0021765794574704067,0.006332862544990769,0.0023794073112699543,0.0021765794574706288,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.0038486209108403724,0.006332862544990769,0.0023794073112699543,0.0027256422976076333,0.0027256422976076333,0.0027256422976076333,0.0027256422976076333,0.0027256422976076333,0.006332862544990547,,,,,,,,,,,,,,,,,,,,,
2021-08-06,102.66513192845758,104.29427430093214,104.29427430093214,104.29427430093214,104.29427430093214,104.29427430093214,106.04658965632939,,,,,,,,,,,,,,,106.22995877233168,109.29333425237489,109.27626616544659,109.27626616544659,109.27626616544659,109.27626616544659,113.45024741686538,,,,,,,,101.22217372326496,101.61709500433147,101.61709500433147,101.61709500433147,101.61709500433147,101.61709500433147,102.5849677748412,102.61061946902655,103.58532048029765,103.58532048029765,103.58532048029765,103.58532048029765,103.58532048029765,106.64465439120794,105.50500454959052,108.9981498798758,109.06912040631825,109.06912040631825,109.06912040631825,109.06912040631825,113.61045496559514,102.88193643413604,104.09751550163134,104.09751550163134,104.09751550163134,104.09751550163134,104.09751550163134,106.63951414662361,,,,,,,,,,,,,,,,,,,,,,0.0008631851532152623,0.000958466453674145,0.000958466453674145,0.000958466453674145,0.000958466453674145,0.000958466453674145,0.001652480985150362,,,,,,,,,,,,,,,0.0008631851532154844,0.0016689952865833746,0.000958466453674145,0.000958466453674145,0.000958466453674145,0.000958466453674145,0.001652480985150362,,,,,,,,0.0008631851532154844,0.002564102564102777,0.002564102564102777,0.002564102564102777,0.002564102564102777,0.002564102564102777,0.001652480985150362,0.0008631851532154844,0.003969435618923489,0.003969435618923489,0.003969435618923489,0.003969435618923489,0.003969435618923489,0.0016524809851501399,0.0008631851532150403,0.003969435618923267,0.000958466453674367,0.000958466453674367,0.000958466453674367,0.000958466453674367,0.001652480985150362,0.0008631851532152623,0.0016689952865831525,0.0016689952865831525,0.0016689952865831525,0.0016689952865831525,0.0016689952865831525,0.001652480985150362,,,,,,,,,,,,,,,,,,,,,
